1423_S34	1425_S35	1607_S23	1612_S24	1660_S26	1664_S28	1750_S27	1753_S29	1779_S30	1783_S31	1789_S32	1801_S33	1807_S42	1814_S43	1815_S44	1877_S25	1880_S37	1881_S38	1882_S39	1883_S40	1884_S41	1885_S36	I_cc_S46	I_mix_S45
0	0	0	0	0.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0
0	0	0	0	0	0	0	0	0	0.018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028986
0	0	0	0	0	0	0	0	0	0	0	0.017857	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022472	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013605	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017094	0	0	0	0	0
0	0	0	0	0	0	0	0	0.044944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.012438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016393	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020638	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020952	0	0	0	0	0
0.045317	0.081818	0.057823	0.051724	0	0.052133	0.117949	0	0	0.049774	0.062016	0.082251	0.058824	0.085106	0.070652	0.049327	0.129032	0.197761	0.096939	0.108871	0.127753	0.15	0	0
0.042169	0.081081	0.058419	0.051724	0	0.052381	0.117347	0	0	0.049774	0.061538	0.081545	0.053922	0.089474	0.07027	0.049327	0.129032	0.184211	0.096939	0.108871	0.128319	0.142857	0.051095	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016667	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030675	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.020921	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039604	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020101	0.027027	0.039216	0.02439	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833	0.027778	0.042553	0.02454	0	0	0
0.042904	0.052525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.409091	0.488889	0.318182	0.155844	0.174603	0.430657	0.28169	0.387097	0.35	0.475248	0.409836	0.303922	0.342105	0.319149	0.341463	0.354167	0.277778	0.266667	0.25	0.269841	0.264706	0.346939	0.216495	0.255319
0.090909	0	0.181818	0.415584	0	0.10219	0.15493	0.129032	0.225	0	0.163934	0.352941	0	0	0	0.177083	0	0.122222	0.15	0	0.147059	0	0.164948	0.255319
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092784	0
0	0	0	0	0.253968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.027586	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017094	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013699	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016327	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01487	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.266667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018116	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015152	0
0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016194	0	0
0	0	0.017007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023256	0	0	0
0	0.015936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015094	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014925	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015686	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020408	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017578	0.025532	0	0.014252	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021154	0.024845	0	0.013953	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013468	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029316
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021978	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058394	0	0	0	0	0
0.25	0.275	0	0	0	0	0.191781	0.090909	0	0	0.137931	0.25	0	0.1	0.144578	0.135802	0.125	0.089109	0.135593	0.127907	0	0	0.254386	0
0	0	0	0	0	0	0	0	0	0	0	0.138889	0	0	0	0	0	0	0	0	0	0	0	0
0.096154	0	0.115702	0.2	0.25	0.21875	0.246575	0.390909	0.288889	0.3	0.344828	0	0.564815	0.522222	0.289157	0.17284	0.308333	0.267327	0.288136	0.360465	0.389474	0.508621	0.254386	0
0	0	0	0	0	0	0	0.109091	0	0	0	0	0	0	0	0	0.083333	0	0	0	0.105263	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031496	0	0	0	0
0	0.923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0.382979
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020101	0	0	0	0
0	0	0	0	0	0.009934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023529	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.046243	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.020833	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032609	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021505	0	0
0	0	0	0.022124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020408	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045455	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04375	0	0.046243	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044199	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024096	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041237	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041237	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026846	0	0	0
0	0	0	0	0	0	0	0	0.285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017717	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042169	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043956	0	0	0
0	0	0	0	0	0	0	0	0.047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.056122	0	0	0	0.084848	0	0	0.065359	0	0.055556	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.041667	0	0	0	0	0	0	0	0	0	0.042654	0	0	0	0	0	0	0	0
0.050633	0	0	0	0	0	0	0.056452	0	0	0	0	0	0	0.086538	0.061798	0	0.068323	0	0	0.068182	0	0	0
0.214286	0.213115	0.183746	0.176259	0.277108	0.185567	0.234146	0.193277	0.183099	0.149573	0.220126	0.174888	0.22	0.199029	0.176955	0.212418	0.271777	0.290221	0.289216	0.320611	0.354167	0.361111	0.15331	0.243056
0	0	0	0	0	0	0	0	0	0	0	0.022222	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078652	0	0	0	0	0	0	0	0.122807	0
0	0.041237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020202	0	0	0	0	0	0	0	0	0
0	0	0	0	0.034483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025316	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017621	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061856
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038889	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038674	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038251	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117647	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.019139	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016529	0
0.04878	0	0.055336	0	0	0	0	0.055556	0	0	0	0	0	0.062857	0	0	0.054945	0.050955	0.052174	0.061453	0.056075	0.078212	0.064639	0.071429
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03663	0.041401	0.086957	0.055866	0.051402	0.050279	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016598	0	0	0	0	0
0	0	0	0	0	0.016736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020906	0	0	0
0	0	0	0.017621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043478	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01581	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266667	0	0	0
0	0	0	0	0	0	0.019324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535714
0	0	0	0	0	0	0.266667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040816	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018824	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015936	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032129	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016129	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018182	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021201	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021739	0	0
0	0	0	0	0	0	0	0.142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.054795	0	0.095238	0	0	0	0	0	0	0	0	0	0	0.05	0.135802	0.259843	0.195652	0.254545	0.142857	0.228571	0.04908	0
0	0	0.068966	0.071429	0	0	0	0	0	0	0.086022	0	0.072727	0.057692	0.074074	0	0	0	0	0	0	0	0.09816	0
0	0	0	0	0	0	0	0.078431	0	0	0	0	0	0	0	0	0.061728	0.110236	0.085106	0.072727	0.10101	0.142857	0	0
0	0	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014184	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025424	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040816	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033898
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015748	0
0	0.042105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.022222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020101	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035503	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833	0	0	0
0	0	0	0	0	0	0.113095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023196	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010949	0.011278	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010676	0.011516	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019324	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.033333	0	0	0	0	0	0	0	0	0	0
0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018182	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03139	0	0	0	0
0	0	0	0	0	0	0	0	0.009615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034749	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020101	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021505	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014925	0	0	0
0	0	0.180451	0.091743	0	0.181034	0.153846	0.084746	0	0.144068	0.157143	0.194444	0.174419	0.198198	0.174419	0	0.19403	0.141844	0	0.178218	0.115942	0.10989	0.178295	0
0.117647	0	0.172932	0	0	0.094828	0	0.110169	0	0	0	0.157407	0	0	0	0.148148	0	0.092199	0	0	0	0	0	0.244444
0.124183	0.2	0	0.192661	0	0	0	0.169492	0	0.211864	0.128571	0	0.197674	0.099099	0	0.222222	0.171642	0.141844	0.195652	0.168317	0.188406	0.186813	0.116279	0
0.313726	0.283333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097015	0	0	0	0.07971	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027273	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020202	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036585	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035714	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028369	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02649	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028269	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017476	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019704	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017857	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020548	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.056338	0	0	0	0	0	0	0	0	0	0	0	0	0
0.348837	0.711111	0.305732	0.102041	0.170732	0.408759	0.341772	0.56383	0.558824	0.319328	0.542373	0.526786	0.190909	0.206522	0.219512	0.325926	0.326667	0.29661	0.388889	0.23301	0.19084	0.205607	0.394737	0.171875
0.052326	0	0	0	0	0	0	0	0	0	0	0.071429	0	0	0	0	0	0	0	0	0	0	0.059211	0
0	0	0	0	0	0	0.101266	0	0	0	0	0	0	0	0.357724	0.066667	0.093333	0.09322	0	0	0	0	0.144737	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266667	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034188	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013699	0	0	0	0	0
0	0.121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067227	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028436	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018868	0	0	0	0
0	0	0	0	0	0.0199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015936	0	0	0	0
0	0	0	0.017778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.02451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018868	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015152	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.008562	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.017241	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034483	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034351	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029851	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0
0	0	0.015326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030769	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020202	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013177	0	0
0	0	0.014124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114833
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021622	0	0
0	0	0	0	0	0	0	0.272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015564	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02521	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028369	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019417	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013468	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022901	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033175	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031662	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02521	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031941	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034803	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833	0	0	0	0	0	0
0	0	0	0.021164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.108333	0	0	0.103093	0	0	0	0.122302	0.070423	0.12766	0.09375	0.110294	0	0	0
0.072993	0	0	0.048544	0	0.064286	0	0.077778	0	0.05	0.070423	0.066667	0	0	0	0.039683	0.043165	0.057554	0	0.066667	0.095588	0.037383	0.044643	0
0.673759	0.753623	0.838323	0.747664	0.719512	0.744681	0.694737	0.741935	0.692308	0.692913	0.689189	0.715596	0.676471	0.795918	0.771739	0.773438	0.72028	0.79021	0.683168	0.722222	0.633094	0.770642	0.747826	0.648649
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020942	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043243
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714	0	0	0	0	0	0	0	0
0.123529	0.135593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0.099099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0.098214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.097179	0.099099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.103125	0.098214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.100946	0.094017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.100629	0.101695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.063063	0	0	0.067114	0	0	0	0.090909	0	0	0	0	0	0	0	0.038585	0	0	0	0	0.050761	0	0.044776
0	0.275862	0	0	0	0	0	0	0.186275	0	0.161538	0	0	0	0	0	0.133333	0.132013	0.123457	0.1375	0.121739	0.165714	0.162939	0
0	0.246377	0	0.164179	0	0.190311	0	0	0.168317	0	0.2	0	0.236715	0.212766	0.128571	0.13617	0.185535	0.170213	0.213992	0.142276	0.172691	0.270531	0.162866	0
0	0.253623	0	0.167286	0	0.190972	0	0	0.165049	0.192453	0.2	0	0.251185	0.211864	0	0.136752	0.193038	0.171254	0.216667	0.142857	0.168675	0.270531	0.159091	0
0	0.203125	0.257764	0.182482	0.212121	0.226974	0.15493	0.163265	0.168067	0.175097	0.186207	0	0.296482	0.226244	0.154589	0.158845	0.232258	0.240385	0.252294	0.218487	0.225926	0.274419	0.173333	0.235714
0	0.288344	0	0.275168	0.288235	0	0	0.308411	0.178218	0.257143	0	0	0.339806	0.257937	0.252066	0.226804	0.419014	0.369565	0.417647	0.445887	0.388	0.427711	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023529	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022727	0	0.024324	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015873	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027397	0.02449	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021505
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018182	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.222222	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068966	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041451	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.023121	0	0	0	0	0	0	0	0	0	0
